Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
прекидач-наизменичен-grano-400-210,Прекидач наизменичен Grano 400-210,<p>Прекидач наизменичен<br>Шифра 33624</p>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,107.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-210.jpg?v=1575540151,1,,false,,,,,,,,,,,,,,,,,kg,,
тастер-светло-лед-grano-400-206,Тастер светло лед Grano 400-206,Тастер светло лед<br>Шифра 33625,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-206.jpg?v=1575559544,1,,false,,,,,,,,,,,,,,,,,kg,,
прекидач-сериски-grano-400-203,Прекидач сериски Grano 400-203,Прекидач сериски <br>Шифра 33623,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-203.jpg?v=1575539874,1,,false,,,,,,,,,,,,,,,,,kg,,
прекидач-обичен-лед-grano-400-201,Прекидач обичен лед Grano 400-201,Прекидач обичен лед<br>Шифра 33622,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,97.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-201.jpg?v=1575539729,1,,false,,,,,,,,,,,,,,,,,kg,,
прекидач-наизменичен-grano-400-209,Прекидач наизменичен Grano 400-209,Прекидач наизменичен<br>Шифра 33618,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,78.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-209.jpg?v=1575539343,1,,false,,,,,,,,,,,,,,,,,kg,,
тастер-звоно-grano-400-2017,Тастер звоно Grano 400-2017,Тастер звоно<br>Шифра 33621,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,70.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-207.jpg?v=1575539185,1,,false,,,,,,,,,,,,,,,,,kg,,
тастер-светло-grano-400-205,Тастер светло Grano 400-205,Тастер светло<br>Шифра 33620,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,70.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-205.jpg?v=1575539064,1,,false,,,,,,,,,,,,,,,,,kg,,
прекидач-сериски-grano-400-202,Прекидач сериски Grano 400-202,Прекидач сериски<br>Шифра 33617,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,78.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-202.jpg?v=1575538914,1,,false,,,,,,,,,,,,,,,,,kg,,
прекидач-обичен-grano-400-200,Прекидач обичен Grano 400-200,Прекидач обичен<br>Шифра 33616,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,67.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/400-200.jpg?v=1575538765,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-t101b-дрво,Пилица убодна Bosch T101B дрво,Пилица убодна дрво<br>Шифра 80736,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,85.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80736_-_2608630557.jpg?v=1576491820,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-t144d-дрво,Пилица убодна Bosch T144D дрво,<span>Пилица убодна дрво</span><br><span>Шифра 80733</span>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80733_-_2608630560.jpg?v=1576491670,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-прибор-bosch-sdb-32-пар,Сет прибор Bosch SDB 32-пар,Сет прибор<br>Шифра 54375,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,750.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54375_-_2607017319.jpg?v=1576493753,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-прибор-bosch-38-пар,Сет прибор Bosch 38-пар,Сет прибор<br>Шифра 54377,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1125.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54377_-_2607019506.jpg?v=1576496308,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-ножеви-bosch-за-pmf200ce,Сет ножеви Bosch за PMF200CE,Сет ножеви <br>Шифра 54378,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54378_-_2607017323.jpg?v=1576481414,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-круна-за-дрво-bosch-5-пар,Сет круна за дрво Bosch 5-пар,Сет круна за дрво <br>Шифра 54380,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,549.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54380_-_2607019451.jpg?v=1576494184,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-битови-одвртач-bosch-26-пар,Сет битови + одвртач Bosch 26-пар,Сет битови + одвртач<br>Шифра 54376,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1075.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54376_-_2607017322.jpg?v=1576495936,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-битови-bosch-25-пар,Сет битови Bosch 25-пар,Сет битови<br>Шифра 54374,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,799.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54374_-_2607017037.jpg?v=1576491019,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-битови-bosch-12-1-ph-pz,Сет битови Bosch 12/1 PH-PZ,Сет битови<br>Шифра 54427,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,499.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54427_-_2608255993.jpg?v=1576491177,1,,false,,,,,,,,,,,,,,,,,kg,,
сет-алати-за-плочки-bosch-3-пар,Сет алати за плочки Bosch 3-пар,Сет алати за плочки<br>Шифра 54379,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54379_-_2607017324.jpg?v=1576491515,1,,false,,,,,,,,,,,,,,,,,kg,,
глодало-за-канал-bosch-8-12-7,"Глодало за канал Bosch 8*12,7",Глодало за канал<br>Шифра 54420,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/Untitled-1.jpg?v=1576490302,1,,false,,,,,,,,,,,,,,,,,kg,,
клуч-насаден-bosch-13mm,Клуч насаден Bosch 13mm,Клуч насаден 13mm<br>Шифра 54414,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,420.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54414_-_2608550071.jpg?v=1576490439,1,,false,,,,,,,,,,,,,,,,,kg,,
клуч-насаден-bosch-10mm,Клуч насаден Bosch 10mm,Клуч насаден 10mm<br>Шифра 54413,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,360.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54413_-_2608550081.jpg?v=1576492146,1,,false,,,,,,,,,,,,,,,,,kg,,
клуч-насаден-bosch-8mm,Клуч насаден Bosch 8mm,Клуч насаден 8mm<br>Шифра 54412,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,360.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54412_-_2608550080.jpg?v=1576492230,1,,false,,,,,,,,,,,,,,,,,kg,,
бит-bosch-pz2-25mm,Бит Bosch PZ2 25mm,Бит 25мм<br>Шифра 54407,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54407_-_2607001560.jpg?v=1576492315,1,,false,,,,,,,,,,,,,,,,,kg,,
бит-bosch-pz1-25mm,Бит Bosch PZ1 25mm,Бит 25мм<br>Шифра 54408,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54408_-_2607001556.jpg?v=1576492395,1,,false,,,,,,,,,,,,,,,,,kg,,
бит-bosch-ph2-89mm,Бит Bosch PH2 89mm,Бит 89мм<br>Шифра 54411,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,260.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54411_-_2607001535.jpg?v=1576492847,1,,false,,,,,,,,,,,,,,,,,kg,,
бит-bosch-ph2-49mm,Бит Bosch PH2 49mm,Бит 49мм<br>Шифра 54410,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54410_-_2607002503.jpg?v=1576492923,1,,false,,,,,,,,,,,,,,,,,kg,,
бит-bosch-ph2-25mm,Бит Bosch PH2 25mm,<p>Бит 25мм<br>Шифра 54406</p>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54406_-_2607001513.jpg?v=1576493002,1,,false,,,,,,,,,,,,,,,,,kg,,
бит-bosch-ph1-25mm,Бит Bosch PH1 25mm,Бит 25мм<br>Шифра 54409,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54409_-_2607001510.jpg?v=1576493079,1,,false,,,,,,,,,,,,,,,,,kg,,
лист-за-пила-карбид-bosch-225-25-1-25,"Лист за пила карбид Bosch 225*25*1,25",Лист за пила карбид<br>Шифра 54422,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,750.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54422_-_2608653100.jpg?v=1576493208,1,,false,,,,,,,,,,,,,,,,,kg,,
лист-за-пила-карбид-bosch-150-25-1-2,"Лист за пила карбид Bosch 150*25*1,2",Лист за пила карбид<br>Шифра 54421,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,710.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54421_-_2608653142.jpg?v=1576493455,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-т118а-метал,Пилица убодна Bosch Т118А метал,Пилица убодна метал <br>Шифра 80739,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,85.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80739_-_2_608_631_507.jpg?v=1576493525,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-t344d-дрво,Пилица убодна Bosch T344D дрво,Пилица убодна дрво<br>Шифра 80740<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,215.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80740_-_2608637944.jpg?v=1576493587,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-t101ao-дрво,Пилица убодна Bosch T101AO дрво,Пилица убодна дрво<br>Шифра 80737<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,85.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80737_-_2608630031.jpg?v=1576494940,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-т101br-дрво,Пилица убодна Bosch Т101BR дрво,Пилица убодна дрво<br>Шифра 80738<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,85.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80738_-_2608630014.jpg?v=1576494999,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-т144d-дрво,Пилица убодна Bosch Т144D дрво,Пилица убодна дрво<br>Шифра 80735<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80735_-_2608630040.jpg?v=1576495101,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-т101в-дрво,Пилица убодна Bosch Т101В дрво,Пилица убодна дрво<br>Шифра 80731,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80731_-_2608630030.jpg?v=1576495157,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-т119b-дрво,Пилица убодна Bosch Т119B дрво,Пилица убодна дрво<br>Шифра 80734,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80734_-_2608630037.jpg?v=1576495206,1,,false,,,,,,,,,,,,,,,,,kg,,
пилица-убодна-bosch-т111с-дрво,Пилица убодна Bosch Т111С дрво,Пилица убодна дрво<br>Шифра 80732<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80732_-_2608630808.jpg?v=1576495269,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-мулти-bosch-cyl-9-8-120,Бургија видија мулти Bosch CYL-9 8*120,Бургија видија мулти<br>Шифра 80747,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,310.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80747_-_2608587152.jpg?v=1576495331,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-керамика-bosch-cyl-9-12-80,Бургија видија керамика Bosch CYL-9 12*80,Бургија видија керамика<br>Шифра 80730,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,400.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80730_-_2608587166.jpg?v=1576495386,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-керамика-bosch-cyl-9-10-80,Бургија видија керамика Bosch CYL-9 10*80,Бургија видија керамика<br>Шифра 80729,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,350.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80729_-_2608587165.jpg?v=1576495462,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-керамика-bosch-cyl-9-8-80,Бургија видија керамика Bosch CYL-9 8*80,Бургија видија керамика<br>Шифра 80728<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80728_-_2608587164.jpg?v=1576495526,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-керамика-bosch-cyl-9-6-80,Бургија видија керамика Bosch CYL-9 6*80,Бургија видија керамика<br>Шифра 80727<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,235.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80727_-_2608587161.jpg?v=1576495667,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-бетон-bosch-cyl-3-14-150,Бургија видија бетон Bosch CYL-3 14*150,Бургија видија бетон<br>Шифра 80745,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,370.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/2608597669_80745.jpg?v=1576495761,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-бетон-bosch-cyl-3-12-120,Бургија видија бетон Bosch CYL-3 12*120,Бургија видија бетон<br>Шифра 80726,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,180.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/2608597721_80726.jpg?v=1576496659,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-бетон-bosch-cyl-3-10-120,Бургија видија бетон Bosch CYL-3 10*120,Бургија видија бетон<br>Шифра 80725,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80725_-_2608597720.jpg?v=1576496725,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-бетон-bosch-cyl-3-8-120,Бургија видија бетон Bosch CYL-3 8*120,Бургија видија бетон<br>Шифра 80724,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/2608597719_-_80724.jpg?v=1576504022,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-бетон-bosch-cyl-3-6-100,Бургија видија бетон Bosch CYL-3 6*100,Бургија видија бетон<br>Шифра 80741,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,78.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/80741_-_2_608_597_716.jpg?v=1576496926,1,,false,,,,,,,,,,,,,,,,,kg,,
бургија-видија-бетон-bosch-cyl-3-4-75,Бургија видија бетон Bosch CYL-3 4*75,Бургија видија бетон<br>Шифра 80749,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,85.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/2608597713_80749.jpg?v=1576496986,1,,false,,,,,,,,,,,,,,,,,kg,,
камен-мулти-карбид-bosch-125,Камен мулти карбид Bosch 125,Камен мулти карбид <br>Шифра 54419,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,750.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54419_-_2608623013.jpg?v=1576497550,1,,false,,,,,,,,,,,,,,,,,kg,,
камен-мулти-карбид-bosch-115,Камен мулти карбид Bosch 115,Камен мулти карбид <br>Шифра 54418,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,685.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54418_-_2608623012.jpg?v=1576484492,1,,false,,,,,,,,,,,,,,,,,kg,,
круна-дијамант-керамика-bosch-65mm,Круна дијамант керамика Bosch 65mm,Круна дијамант керамика<br>Шифра 54440,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,3945.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54440_-_2608587129.jpg?v=1576497063,1,,false,,,,,,,,,,,,,,,,,kg,,
